//smalljj.opnic.com	small jj
/stauant/usino.tm?usid41665	Oo~花癡妹~oO
/stauant/usino.tm?usid55157	Mr.L
/stauant/usino.tm?usid48806	BigTeaRice
/stauant/usino.tm?usid59226	杜比叔叔
/stauant/usino.tm?usid66893	J@hns@n
/stauant/usino.tm?usid56708	premier
/stauant/usino.tm?usid71858	大大食王
/stauant/usino.tm?usid27338	HA-LO
/stauant/usino.tm?usid45046	♂Ric
/stauant/usino.tm?usid55931	企鵝愛吃
/stauant/usino.tm?usid55645	loveshabushabu
/stauant/usino.tm?usid71916	sasaleung
/stauant/usino.tm?usid71772	dessert王
/stauant/usino.tm?usid62089	mchai
/stauant/usino.tm?usid12451	小彗星貓貓
/stauant/usino.tm?usid71518	da1219
/stauant/usino.tm?usid71354	開飯啦喎
/stauant/usino.tm?usid49976	掃街仔
/stauant/usino.tm?usid59120	驅魔龍族馬小玲
/stauant/usino.tm?usid70984	etsushiba
/stauant/usino.tm?usid70971	yummy_Hilda
/stauant/usino.tm?usid47045	HUNGRY_GAL
/stauant/usino.tm?usid70413	2630
/stauant/usino.tm?usid60405	tracy614
/stauant/usino.tm?usid54027	dyaomun
/stauant/usino.tm?usid48267	積TA
/stauant/usino.tm?usid68676	防腐劑
/stauant/usino.tm?usid68631	阿特米斯
/stauant/usino.tm?usid67849	yoed
/stauant/usino.tm?usid66027	筆比迪
/stauant/usino.tm?usid52700	shd97162
/stauant/usino.tm?usid37804	蕃薯妹
/stauant/usino.tm?usid67302	魅雷
/stauant/usino.tm?usid66307	garcons
/stauant/usino.tm?usid66123	D&amp;P
/stauant/usino.tm?usid28280	蒙蒙
/stauant/usino.tm?usid65491	mobee
/stauant/usino.tm?usid60418	夢想起行
/stauant/usino.tm?usid64805	choppychan
/stauant/usino.tm?usid59822	叮噹噹
/stauant/usino.tm?usid60253	Siucarcar
/stauant/usino.tm?usid58554	美味妹
/stauant/usino.tm?usid2258	allison
/stauant/usino.tm?usid63579	ｋatie=]
/stauant/usino.tm?usid63091	winyting
/stauant/usino.tm?usid11953	BB貓
/stauant/usino.tm?usid63418	Hok Pan
/stauant/usino.tm?usid59975	marine
/stauant/usino.tm?usid63115	揾間野食
/stauant/usino.tm?usid62931	搵食孖條
/stauant/usino.tm?usid62142	kurufai
/stauant/usino.tm?usid52811	牧貓人
/stauant/usino.tm?usid61000	wong alice
/stauant/usino.tm?usid49370	breaddy
/stauant/usino.tm?usid59713	wingyee1221
/stauant/usino.tm?usid61937	朱古力小靈精
/stauant/usino.tm?usid34139	哈哈大少
/stauant/usino.tm?usid41380	yingying8804
/stauant/usino.tm?usid61284	用心煮用心食
/stauant/usino.tm?usid58915	Bo Cat
/stauant/usino.tm?usid61452	fishys
/stauant/usino.tm?usid44669	ilovepatdy
/stauant/usino.tm?usid61645	cjacky
/stauant/usino.tm?usid61231	為食小隊
/stauant/usino.tm?usid41831	的的妹
/stauant/usino.tm?usid61468	kikimaggie1987
/stauant/usino.tm?usid61446	cayu
/stauant/usino.tm?usid50354	souldevid
/stauant/usino.tm?usid56904	木偶佬
/stauant/usino.tm?usid61374	Kaple
/stauant/usino.tm?usid61269	dapwing
/stauant/usino.tm?usid61304	food4thought
/stauant/usino.tm?usid50816	小公主～＊
/stauant/usino.tm?usid28516	食咩飯
/stauant/usino.tm?usid60467	亞金
/stauant/usino.tm?usid60488	曉
/stauant/usino.tm?usid36433	大頭妹~
/stauant/usino.tm?usid61037	phleung
/stauant/usino.tm?usid60758	無錢為食男
/stauant/usino.tm?usid60590	I like 食野
/stauant/usino.tm?usid40168	Lux
/stauant/usino.tm?usid60529	ryanhui
/stauant/usino.tm?usid55146	蛙頭
/stauant/usino.tm?usid34314	小貓貓1977
/stauant/usino.tm?usid60400	孤寒為食怪
/stauant/usino.tm?usid60019	May Liu
/stauant/usino.tm?usid35800	甜品豬豬
/stauant/usino.tm?usid53256	薯膠
/stauant/usino.tm?usid27365	橙橙
/stauant/usino.tm?usid40563	Yinnnnn
/stauant/usino.tm?usid60045	要求太多
/stauant/usino.tm?usid51879	evilmui
/stauant/usino.tm?usid59588	Food is Life
/stauant/usino.tm?usid19540	Crispy
/stauant/usino.tm?usid54659	胃王
/stauant/usino.tm?usid50877	playbon
/stauant/usino.tm?usid59593	hahajenny
/stauant/usino.tm?usid59545	125s
/stauant/usino.tm?usid59275	Rebecca Lo
/stauant/usino.tm?usid59214	HIRUKI
/stauant/usino.tm?usid58622	WCeat
/stauant/usino.tm?usid45302	waikanpoon
/stauant/usino.tm?usid28905	laputa80
/stauant/usino.tm?usid55987	啫喱怪
/stauant/usino.tm?usid58973	咋吃不胖
/stauant/usino.tm?usid58203	etkin
/stauant/usino.tm?usid55684	光光
/stauant/usino.tm?usid57456	minnie2mac
/stauant/usino.tm?usid57305	manlivars
/stauant/usino.tm?usid32873	ewingpoon
/stauant/usino.tm?usid55905	Bianca
/stauant/usino.tm?usid56342	boomstickgd
/stauant/usino.tm?usid55226	Bu Bu
/stauant/usino.tm?usid56163	Gladis
/stauant/usino.tm?usid42565	為食無聊人
/stauant/usino.tm?usid52343	kiro
/stauant/usino.tm?usid55687	安娜公主
/stauant/usino.tm?usid56355	大舊妹
/stauant/usino.tm?usid30509	阿達姆
/stauant/usino.tm?usid55479	琪莉
/stauant/usino.tm?usid45849	Clownray
/stauant/usino.tm?usid42014	好奇人
/stauant/usino.tm?usid47125	r1123flight222
/stauant/usino.tm?usid55788	jerry331
/stauant/usino.tm?usid44559	riverchild
/stauant/usino.tm?usid54663	司提反在基督裡
/stauant/usino.tm?usid54654	藤原小妹
/stauant/usino.tm?usid33073	MR黃
/stauant/usino.tm?usid42157	Toby Boy
/stauant/usino.tm?usid51903	大小不二肥
/stauant/usino.tm?usid52819	雪橇
/stauant/usino.tm?usid51988	happycow2
/stauant/usino.tm?usid41202	Carmen^^
/stauant/usino.tm?usid50965	世露祥
/stauant/usino.tm?usid38211	pseudonym
/stauant/usino.tm?usid38210	citibank
/stauant/usino.tm?usid47450	數碼子
/stauant/usino.tm?usid35174	Food Observer
/stauant/usino.tm?usid34377	stephenchukc
/stauant/usino.tm?usid528089	CC世味樂遊
/stauant/usino.tm?usid376482	supervin
/stauant/usino.tm?usid513612	美食的俘虏
/stauant/usino.tm?usid480526	比卡Qun
/stauant/usino.tm?usid458703	Puddinggow
/stauant/usino.tm?usid499732	Vicky_baby
/stauant/usino.tm?usid28322	bubibubi
/stauant/usino.tm?usid367741	Tupalina
/stauant/usino.tm?usid102744	royalcommand
/stauant/usino.tm?usid471184	reborn13
/stauant/usino.tm?usid479677	Butter P
/stauant/usino.tm?usid402951	dukedaze
/stauant/usino.tm?usid259333	Michelin Luna
/stauant/usino.tm?usid465277	callam
/stauant/usino.tm?usid47610	CHEERS*
/stauant/usino.tm?usid39574	tkc
/stauant/usino.tm?usid412290	dtkwong
/stauant/usino.tm?usid53493	wongmicmic
/stauant/usino.tm?usid38615	Fraz
/stauant/usino.tm?usid110501	eat-pavilion
/stauant/usino.tm?usid393286	lamlamlei00
/stauant/usino.tm?usid120055	麥C9
//gastonom.opnic.com	gastronomerr
/stauant/usino.tm?usid321800	puzzleong
/stauant/usino.tm?usid110018	~為食mui~
/stauant/usino.tm?usid320849	yipkt1
/stauant/usino.tm?usid275535	splasshyblue
/stauant/usino.tm?usid58641	enjoylife:)
/stauant/usino.tm?usid237639	js7081
/stauant/usino.tm?usid253346	chansiuchow
/stauant/usino.tm?usid42243	麵包儀
/stauant/usino.tm?usid104956	Ah-si
/stauant/usino.tm?usid36355	Fabulous Jay
/stauant/usino.tm?usid120070	Zero Reservations
/stauant/usino.tm?usid101273	LegendaryQueen
/stauant/usino.tm?usid112620	ciaogatto
/stauant/usino.tm?usid111067	食唯先
/stauant/usino.tm?usid108824	莉莉-KLN
/stauant/usino.tm?usid106908	drmok
/stauant/usino.tm?usid102419	艾華絲夫人
/stauant/usino.tm?usid72775	eciti
/stauant/usino.tm?usid99359	teahorse
/stauant/usino.tm?usid95485	食家一號
/stauant/usino.tm?usid88969	老兵张嘎
/stauant/usino.tm?usid88885	sonson00
/stauant/usino.tm?usid27204	ffantasy
/stauant/usino.tm?usid28496	Sunny_Evertonian
/stauant/usino.tm?usid81277	wendykaka
/stauant/usino.tm?usid36746	小葵花
/stauant/usino.tm?usid55733	FishMaMa
/stauant/usino.tm?usid21761	little hamster
/stauant/usino.tm?usid59563	大生
/stauant/usino.tm?usid36523	jp99
/stauant/usino.tm?usid42260	Yuki小妹
/stauant/usino.tm?usid46011	muimui_san
/stauant/usino.tm?usid40499	dordor731
/stauant/usino.tm?usid27292	朱肚皮
/stauant/usino.tm?usid29049	civic
/stauant/usino.tm?usid34284	跳皮豆
/stauant/usino.tm?usid35344	Lighton
/stauant/usino.tm?usid34029	Dingdong
/stauant/usino.tm?usid24872	小狗糧
/stauant/usino.tm?usid18076	calcalvin
/stauant/usino.tm?usid18791	flymeow
/stauant/usino.tm?usid11534	wanderings
/stauant/usino.tm?usid10241	ATSU_oldhk
/stauant/usino.tm?usid9929	bigblue
/stauant/usino.tm?usid4895	sweetpudding
/stauant/usino.tm?usid477297	Mats
/stauant/usino.tm?usid342844	roselau
/stauant/usino.tm?usid371412	Takyi
/stauant/usino.tm?usid305874	小狗麥皮
/stauant/usino.tm?usid495320	CarolineBowie
/stauant/usino.tm?usid98626	VIANNAKIT
/stauant/usino.tm?usid493349	ts01898138
/stauant/usino.tm?usid467359	K'sSL
/stauant/usino.tm?usid478001	R.F
/stauant/usino.tm?usid474435	milkybunny
/stauant/usino.tm?usid312485	patsywai
/stauant/usino.tm?usid471605	cat芝芝
/stauant/usino.tm?usid281258	芝珠精
/stauant/usino.tm?usid50465	kinkinchu
/stauant/usino.tm?usid352051	Hungry Bear
/stauant/usino.tm?usid449079	yuenyuenc
/stauant/usino.tm?usid345057	tracycc
/stauant/usino.tm?usid441047	Yoyoboo
/stauant/usino.tm?usid154362	Hah!`
/stauant/usino.tm?usid376257	【夜牡丹】
/stauant/usino.tm?usid167672	johntso
/stauant/usino.tm?usid57620	minniech
/stauant/usino.tm?usid422448	Loveat3
/stauant/usino.tm?usid116717	四不象
/stauant/usino.tm?usid176707	ahtong.
/stauant/usino.tm?usid165850	lmfjim
/stauant/usino.tm?usid106171	fatpig18
/stauant/usino.tm?usid124208	wmaggie
/stauant/usino.tm?usid293423	Simba
/stauant/usino.tm?usid299696	T.LAU914
/stauant/usino.tm?usid392580	May1010
/stauant/usino.tm?usid92369	麻辣小王子
/stauant/usino.tm?usid86488	余蛋
/stauant/usino.tm?usid112717	a piece of cake
/stauant/usino.tm?usid403914	?!
/stauant/usino.tm?usid1488	sinfat
/stauant/usino.tm?usid114766	哎倫
/stauant/usino.tm?usid532714	Doggieboy
/stauant/usino.tm?usid92627	為食大雄
/stauant/usino.tm?usid363636	vicki333hk
/stauant/usino.tm?usid530307	食飯唔諗野
/stauant/usino.tm?usid518424	oishiideliciousx2
/stauant/usino.tm?usid522894	為食熊貓佳
/stauant/usino.tm?usid495483	kelvin魚仔
/stauant/usino.tm?usid519102	Piggy_1115
/stauant/usino.tm?usid368086	Peter Poen
/stauant/usino.tm?usid502667	Jessica
/stauant/usino.tm?usid518299	越黎越識食
/stauant/usino.tm?usid45799	小咀叼
/stauant/usino.tm?usid518314	KynaChu
/stauant/usino.tm?usid516756	Tasty ZK
/stauant/usino.tm?usid517674	exoddinary
/stauant/usino.tm?usid517500	JJ 11
/stauant/usino.tm?usid276836	Rittierabbit
/stauant/usino.tm?usid41688	vanhaidi
/stauant/usino.tm?usid58625	tercat
/stauant/usino.tm?usid496275	女木人戈日女
/stauant/usino.tm?usid514014	咖啡瓜
/stauant/usino.tm?usid174296	彩虹泡泡
/stauant/usino.tm?usid502411	THFOOD
/stauant/usino.tm?usid513305	大角咀大口妹
/stauant/usino.tm?usid511422	小健健
/stauant/usino.tm?usid507260	SharpeyY
/stauant/usino.tm?usid486618	A Hawaiian Girl
/stauant/usino.tm?usid504302	良人己言
/stauant/usino.tm?usid508014	Tiffanywi
/stauant/usino.tm?usid250233	fish1224
/stauant/usino.tm?usid490369	momoT
/stauant/usino.tm?usid503677	juu_eat
/stauant/usino.tm?usid220445	KAMINGYUEN
/stauant/usino.tm?usid469266	fungandyui
/stauant/usino.tm?usid402199	santa_mmm
/stauant/usino.tm?usid441396	ACT
/stauant/usino.tm?usid463164	為食小mimi
/stauant/usino.tm?usid502181	mrs_london
/stauant/usino.tm?usid352083	adoradora
/stauant/usino.tm?usid20818	思培
/stauant/usino.tm?usid158929	Roylong
/stauant/usino.tm?usid432547	Hommy1028
/stauant/usino.tm?usid498350	letitgo
/stauant/usino.tm?usid108575	jackal***
/stauant/usino.tm?usid496365	Eddie1973
/stauant/usino.tm?usid475058	choiwanp3
/stauant/usino.tm?usid494673	jurina
/stauant/usino.tm?usid163715	viviankaka216
/stauant/usino.tm?usid372880	kcyk1024
/stauant/usino.tm?usid443997	sherman_f3
/stauant/usino.tm?usid55867	gutgutmui
/stauant/usino.tm?usid107684	啡熊
/stauant/usino.tm?usid492174	Leeyuenyuen
/stauant/usino.tm?usid491429	nila5
/stauant/usino.tm?usid434454	claudiavy_k
/stauant/usino.tm?usid490207	dxhm
/stauant/usino.tm?usid452906	爲食couple
/stauant/usino.tm?usid60767	chu_peipei
/stauant/usino.tm?usid420244	為食村姑
/stauant/usino.tm?usid45389	ilovehightea
/stauant/usino.tm?usid465132	MorrisM
/stauant/usino.tm?usid58103	野田妹妹
/stauant/usino.tm?usid111636	ke11001
/stauant/usino.tm?usid484133	柯柏
/stauant/usino.tm?usid483894	katy0427
/stauant/usino.tm?usid87262	minging
/stauant/usino.tm?usid58331	44garfield
/stauant/usino.tm?usid481849	kawaiblythe
/stauant/usino.tm?usid314876	siuchunnn
/stauant/usino.tm?usid65130	鍾二食
/stauant/usino.tm?usid65780	feverfew
/stauant/usino.tm?usid298515	dg88868
/stauant/usino.tm?usid476931	LingLove
/stauant/usino.tm?usid51580	Armau0429
/stauant/usino.tm?usid474892	mio_j
/stauant/usino.tm?usid138432	anniecat
/stauant/usino.tm?usid280011	vienna wong
/stauant/usino.tm?usid440874	eatpraylove~son
/stauant/usino.tm?usid437063	密食情侶
/stauant/usino.tm?usid419457	andydevil
/stauant/usino.tm?usid473507	Acuracat
/stauant/usino.tm?usid102184	linzhimin
/stauant/usino.tm?usid471821	食人貝貝
/stauant/usino.tm?usid467793	為食大頭鴨
/stauant/usino.tm?usid166401	Martin Fung
/stauant/usino.tm?usid382613	winmi
/stauant/usino.tm?usid420171	soylatte
/stauant/usino.tm?usid238939	fpn
/stauant/usino.tm?usid64523	透明
/stauant/usino.tm?usid462874	rainiam
/stauant/usino.tm?usid296461	siuyee1206
/stauant/usino.tm?usid274433	JackieJackie
/stauant/usino.tm?usid60877	monndai
/stauant/usino.tm?usid84456	多咀仔
/stauant/usino.tm?usid468109	餓底無鎖胃
/stauant/usino.tm?usid52510	kktsa1
/stauant/usino.tm?usid452092	艾莉o'.'o
/stauant/usino.tm?usid36484	shnana
/stauant/usino.tm?usid390403	miuchuchu
/stauant/usino.tm?usid426686	siaobao
/stauant/usino.tm?usid451552	aryinsan
/stauant/usino.tm?usid28320	栗子
/stauant/usino.tm?usid184401	Vincent Wan
/stauant/usino.tm?usid49334	Bleu_de_ciel
/stauant/usino.tm?usid118088	胃食郎
/stauant/usino.tm?usid385189	KW96
/stauant/usino.tm?usid285203	Bunsen Burner
/stauant/usino.tm?usid461196	starrybee
/stauant/usino.tm?usid463056	食為Cin
/stauant/usino.tm?usid92228	MaliMali
/stauant/usino.tm?usid143143	sugar20
/stauant/usino.tm?usid72154	雲雀恭彌
/stauant/usino.tm?usid312296	oiyeeoiyee
/stauant/usino.tm?usid84377	adamswing
/stauant/usino.tm?usid459283	獅子山
/stauant/usino.tm?usid38116	桃子
/stauant/usino.tm?usid443248	ChocoCrystal
/stauant/usino.tm?usid377287	yyKumi
/stauant/usino.tm?usid291821	銀澄
/stauant/usino.tm?usid109447	popcorn55
/stauant/usino.tm?usid58990	fancllaw
/stauant/usino.tm?usid92146	ram
/stauant/usino.tm?usid133028	Faketin
/stauant/usino.tm?usid354242	Vern
/stauant/usino.tm?usid283570	喜羊楊
/stauant/usino.tm?usid451884	unrealisticgirl
/stauant/usino.tm?usid444966	Pun Lucy
/stauant/usino.tm?usid459619	雲妮許
/stauant/usino.tm?usid310541	Sali
/stauant/usino.tm?usid289516	annalee0709
/stauant/usino.tm?usid459086	辣辣壽司邊個食
/stauant/usino.tm?usid445310	Fankk
/stauant/usino.tm?usid455431	llk_carmen
/stauant/usino.tm?usid458484	200729
/stauant/usino.tm?usid94507	winkieminnie
/stauant/usino.tm?usid132590	Chui Chui
/stauant/usino.tm?usid456820	AY3
/stauant/usino.tm?usid429073	靚珠
/stauant/usino.tm?usid78642	Singalong
/stauant/usino.tm?usid27841	是但你
/stauant/usino.tm?usid417535	alandahh
/stauant/usino.tm?usid81082	小肥力
/stauant/usino.tm?usid418705	corachan430
/stauant/usino.tm?usid17018	joecylee
/stauant/usino.tm?usid456661	gohan1
/stauant/usino.tm?usid456449	鄉下仔出城
/stauant/usino.tm?usid210319	MCx2
/stauant/usino.tm?usid455774	chuchu02584
/stauant/usino.tm?usid290406	frankiliu
/stauant/usino.tm?usid431738	torasukidesu
/stauant/usino.tm?usid455249	christine kam
/stauant/usino.tm?usid39226	Ikumi
/stauant/usino.tm?usid102518	wendy kwok
/stauant/usino.tm?usid117621	chihuawa
/stauant/usino.tm?usid107777	海豚團長
/stauant/usino.tm?usid454679	koklam
/stauant/usino.tm?usid112829	Flyingcat
/stauant/usino.tm?usid92713	愛吃的Benny
/stauant/usino.tm?usid436573	全部通吃
/stauant/usino.tm?usid337119	Soosoo Kitchen
/stauant/usino.tm?usid413413	pandabearhk
/stauant/usino.tm?usid448317	hung928
/stauant/usino.tm?usid453240	mylife
/stauant/usino.tm?usid450931	毛莉小姐
/stauant/usino.tm?usid40831	Major Tom
/stauant/usino.tm?usid74782	clyu0120
/stauant/usino.tm?usid1603	Sammie
/stauant/usino.tm?usid452604	ABC13838900
/stauant/usino.tm?usid452544	LoveLoveYuki
/stauant/usino.tm?usid30698	Andy &amp; Sarah
/stauant/usino.tm?usid98519	malc
/stauant/usino.tm?usid126593	Suki2009
/stauant/usino.tm?usid185451	arsenal999
/stauant/usino.tm?usid451321	陳珍妮瓜
/stauant/usino.tm?usid27717	大口wei
/stauant/usino.tm?usid451207	米蕉連
/stauant/usino.tm?usid306333	yoyoyoj
/stauant/usino.tm?usid89976	raz =]
/stauant/usino.tm?usid162559	ippudo
/stauant/usino.tm?usid44732	hkgm1994
/stauant/usino.tm?usid531444	14yapjy1
//gaycwm.opnic.com	garycwm
/stauant/usino.tm?usid520416	Miu Miu Hplam
/stauant/usino.tm?usid510234	我愛小籠包
/stauant/usino.tm?usid81795	ViaRegina
/stauant/usino.tm?usid426576	Creamy bb
/stauant/usino.tm?usid324229	珍寶大貓貓
/stauant/usino.tm?usid30469	siumak
/stauant/usino.tm?usid76147	jackathy
/stauant/usino.tm?usid458720	Norzy
/stauant/usino.tm?usid331508	samchan129
/stauant/usino.tm?usid220887	kenlee327
/stauant/usino.tm?usid357843	dor_why
/stauant/usino.tm?usid314320	polly wong ka man
/stauant/usino.tm?usid441859	ericlam611
/stauant/usino.tm?usid439770	阿邦_Pong
/stauant/usino.tm?usid439032	二鍋頭
/stauant/usino.tm?usid390985	elaniaE
/stauant/usino.tm?usid192308	Lailailai
/stauant/usino.tm?usid428727	kej182
/stauant/usino.tm?usid57261	刺身船
/stauant/usino.tm?usid272391	思思糧
/stauant/usino.tm?usid367191	Jen Fa
/stauant/usino.tm?usid46751	阿紫
/stauant/usino.tm?usid163128	好惠食
/stauant/usino.tm?usid331390	eat_travel_sleep
/stauant/usino.tm?usid104632	gooloobie
/stauant/usino.tm?usid328106	Lucas Cheng
/stauant/usino.tm?usid159224	chairman jimmy
/stauant/usino.tm?usid73559	杏仁 ^(oo)^
/stauant/usino.tm?usid268506	love_fifi3000
/stauant/usino.tm?usid78368	cherryttt
/stauant/usino.tm?usid91209	ms.chung
/stauant/usino.tm?usid280316	龍澤紗織
/stauant/usino.tm?usid235617	ceci8
/stauant/usino.tm?usid265356	marywaye
/stauant/usino.tm?usid133168	ngaiy2002
/stauant/usino.tm?usid115291	watersunbottle
